1	 0.593515
2	 0.0801979
3	 0.0218396
4	 0.0134946
5	 0.0100271
6	 0.0080206
7	 0.00667128
8	 0.00568712
9	 0.00493325
10	 0.00433685
11	 0.00385409
12	 0.00345648
13	 0.00312439
14	 0.0028438
15	 0.00260431
16	 0.00239807
17	 0.00221905
18	 0.00206252
19	 0.00192475
20	 0.00180276
21	 0.00169412
22	 0.00159687
23	 0.00150941
24	 0.00143039
25	 0.00135871
26	 0.00129342
27	 0.00123376
28	 0.00117904
29	 0.00112871
30	 0.00108227
31	 0.0010393
32	 0.00099945
33	 0.000962392
34	 0.000927855
35	 0.000895598
36	 0.000865408
37	 0.000837099
38	 0.000810504
39	 0.000785477
40	 0.000761886
41	 0.000739614
42	 0.000718556
43	 0.000698618
44	 0.000679715
45	 0.000661769
46	 0.000644713
47	 0.000628481
48	 0.000613019
49	 0.000598272
50	 0.000584193
51	 0.00057074
52	 0.000557871
53	 0.000545551
54	 0.000533745
55	 0.000522424
56	 0.000511557
57	 0.000501119
58	 0.000491085
59	 0.000481432
60	 0.000472141
61	 0.00046319
62	 0.000454563
63	 0.000446241
64	 0.00043821
65	 0.000430454
66	 0.00042296
67	 0.000415716
68	 0.000408708
69	 0.000401926
70	 0.00039536
71	 0.000388999
72	 0.000382833
73	 0.000376855
74	 0.000371056
75	 0.000365427
76	 0.000359963
77	 0.000354655
78	 0.000349497
79	 0.000344484
80	 0.000339608
81	 0.000334866
82	 0.00033025
83	 0.000325757
84	 0.000321382
85	 0.000317119
86	 0.000312966
87	 0.000308917
88	 0.000304969
89	 0.000301119
90	 0.000297362
91	 0.000293695
92	 0.000290116
93	 0.000286621
94	 0.000283207
95	 0.000279871
96	 0.000276612
97	 0.000273426
98	 0.000270311
99	 0.000267264
100	 0.000264284
101	 0.000261368
102	 0.000258514
103	 0.00025572
104	 0.000252985
105	 0.000250307
106	 0.000247683
107	 0.000245113
108	 0.000242594
109	 0.000240126
110	 0.000237706
111	 0.000235334
112	 0.000233007
113	 0.000230725
114	 0.000228486
115	 0.00022629
116	 0.000224134
117	 0.000222018
118	 0.000219941
119	 0.000217902
120	 0.0002159
121	 0.000213933
122	 0.000212001
123	 0.000210103
124	 0.000208238
125	 0.000206405
126	 0.000204603
127	 0.000202832
128	 0.000201091
129	 0.000199379
130	 0.000197695
131	 0.000196039
132	 0.00019441
133	 0.000192807
134	 0.00019123
135	 0.000189678
136	 0.000188151
137	 0.000186647
138	 0.000185167
139	 0.00018371
140	 0.000182275
141	 0.000180862
142	 0.00017947
143	 0.000178099
144	 0.000176749
145	 0.000175418
146	 0.000174107
147	 0.000172815
148	 0.000171542
149	 0.000170287
150	 0.00016905
151	 0.000167831
152	 0.000166628
153	 0.000165443
154	 0.000164274
155	 0.000163121
156	 0.000161984
157	 0.000160862
158	 0.000159756
159	 0.000158664
160	 0.000157587
161	 0.000156524
162	 0.000155475
